Id,FinServ_Category__pc,FinServ_Contact_Status__pc,FinServ__CommunicationPreferences__pc,FinServ__ContactPreference__pc,FinServ__LastUsedChannel__c
001am00002A9g8QAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9g8RAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9g8SAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9g8TAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9g8UAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9g8VAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9g8WAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9g8XAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9g8YAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9g8ZAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9g8aAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9g8bAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9g8cAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9g8dAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9g8eAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9g8fAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9g8gAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9g8hAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9g8iAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9g8jAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9g8kAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9g8lAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9g8mAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9g8nAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9g8oAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9g8pAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9g8qAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9g8rAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9g8sAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9g8tAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9g8uAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9g8vAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9g8wAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9g8xAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9g8yAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9g8zAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9g90AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9g91AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9g92AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9g93AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9g94AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9g95AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9g96AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9g97AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9g98AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9g99AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9g9AAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9g9BAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9g9CAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9g9DAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9g9EAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9g9FAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9g9GAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9g9HAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9g9IAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9g9JAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9g9KAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9g9LAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9g9MAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9g9NAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9g9OAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9g9PAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9g9QAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9g9RAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9g9SAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9g9TAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9g9UAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9g9VAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9g9WAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9g9XAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9g9YAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9g9ZAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9g9aAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9g9bAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9g9cAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9g9dAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9g9eAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9g9fAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9g9gAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9g9hAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9g9iAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9g9jAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9g9kAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9g9lAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9g9mAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9g9nAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9g9oAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9g9pAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9g9qAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9g9rAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9g9sAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9g9tAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9g9uAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9g9vAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9g9wAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9g9xAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9g9yAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9g9zAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9gA0AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9gA1AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9gA2AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9gA3AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9gA4AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9gA5AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9gA6AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9gA7AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9gA8AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9gA9AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9gAAAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9gABAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9gACAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9gADAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9gAEAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9gAFAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9gAGAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9gAHAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9gAIAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9gAJAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9gAKAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9gALAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9gAMAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9gANAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9gAOAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9gAPAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9gAQAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9gARAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9gASAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9gATAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9gAUAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9gAVAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9gAWAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9gAXAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9gAYAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9gAZAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9gAaAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9gAbAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9gAcAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9gAdAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9gAeAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9gAfAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9gAgAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9gAhAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9gAiAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9gAjAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9gAkAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9gAlAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9gAmAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9gAnAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9gAoAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9gApAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9gAqAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9gArAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9gAsAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9gAtAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9gAuAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9gAvAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9gAwAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9gAxAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9gAyAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9gAzAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9gB0AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9gB1AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9gB2AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9gB3AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9gB4AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9gB5AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9gB6AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9gB7AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9gB8AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9gB9AAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9gBAAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9gBBAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9gBCAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9gBDAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9gBEAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9gBFAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9gBGAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9gBHAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9gBIAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9gBJAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9gBKAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9gBLAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9gBMAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9gBNAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9gBOAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9gBPAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9gBQAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9gBRAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9gBSAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9gBTAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9gBUAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9gBVAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9gBWAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9gBXAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9gBYAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9gBZAAZ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9gBaAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9gBbAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9gBcAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9gBdAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9gBeAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9gBfAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9gBgAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9gBhAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9gBiAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9gBjAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9gBkAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9gBlAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9gBmAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9gBnAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9gBoAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9gBpAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9gBqAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9gBrAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9gBsAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9gBtAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9gBuAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9gBvAAJ,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
